,date,country,driving,walking
2399,2021/3/22,Philippines,46.76,48.26
2400,2021/3/23,Philippines,45.69,49.16
2401,2021/3/24,Philippines,45.07,46.49
2402,2021/3/25,Philippines,46.32,49.17
2403,2021/3/26,Philippines,48.44,49.83
2404,2021/3/27,Philippines,45.77,45.42
2405,2021/3/28,Philippines,40.49,42.8
2406,2021/3/29,Philippines,37.47,40.48
2407,2021/3/30,Philippines,38.52,39.52
2408,2021/3/31,Philippines,39.79,38.84
2409,2021/4/1,Philippines,34.51,35.01
2410,2021/4/2,Philippines,39.03,38.88
2411,2021/4/3,Philippines,38.85,39.12
2412,2021/4/4,Philippines,40.76,43.73
2413,2021/4/5,Philippines,40.19,41.7
2414,2021/4/6,Philippines,40.27,42.07
2415,2021/4/7,Philippines,40.66,44.21
2416,2021/4/8,Philippines,43.63,42.52
2417,2021/4/9,Philippines,43.52,42.76
2418,2021/4/10,Philippines,41.84,41.76
2419,2021/4/11,Philippines,43.32,42.2
2420,2021/4/12,Philippines,42.76,43.73
2421,2021/4/13,Philippines,43.08,43.98
2422,2021/4/14,Philippines,42.96,45.45
2423,2021/4/15,Philippines,44.23,45.75
2424,2021/4/16,Philippines,48.29,46.92
2425,2021/4/17,Philippines,45.73,44.83
2426,2021/4/18,Philippines,44.39,47.18
2427,2021/4/19,Philippines,44.53,46.76
2428,2021/4/20,Philippines,44.99,47.4
2429,2021/4/21,Philippines,45.31,47.69
2430,2021/4/22,Philippines,48.15,49.09
2431,2021/4/23,Philippines,53.16,53.25
2432,2021/4/24,Philippines,51.15,49.87
2433,2021/4/25,Philippines,47.46,49.2
2434,2021/4/26,Philippines,47.56,50.34
2435,2021/4/27,Philippines,47.57,51.68
2436,2021/4/28,Philippines,46.98,50.3
2437,2021/4/29,Philippines,49.57,50.43
2438,2021/4/30,Philippines,59.88,55.24
2439,2021/5/1,Philippines,55.17,52.85
2440,2021/5/2,Philippines,51.3,54.76
2441,2021/5/3,Philippines,47.64,49.86
2442,2021/5/4,Philippines,49.44,51.26
2443,2021/5/5,Philippines,50.2,52.24
2444,2021/5/6,Philippines,51.81,53.08
2445,2021/5/7,Philippines,58.75,56.42
2446,2021/5/8,Philippines,58.39,57.98
2447,2021/5/9,Philippines,51.59,52.8
2448,2021/5/10,Philippines,49.65,52.02
2449,2021/5/11,Philippines,49.29,49.67
2450,2021/5/12,Philippines,51.75,54.21
2451,2021/5/13,Philippines,52.56,53.14
2452,2021/5/14,Philippines,60.37,56.89
2453,2021/5/15,Philippines,59.24,56.12
2454,2021/5/16,Philippines,53.46,55.01
2455,2021/5/17,Philippines,52.11,52.97
2456,2021/5/18,Philippines,53.72,54.37
2457,2021/5/19,Philippines,53.66,52.94
2458,2021/5/20,Philippines,55.84,56.46
2459,2021/5/21,Philippines,64.05,59.78
2460,2021/5/22,Philippines,62.59,60.52
2461,2021/5/23,Philippines,58.1,58.5
2462,2021/5/24,Philippines,54.27,54.2
2463,2021/5/25,Philippines,53.71,55.64
2464,2021/5/26,Philippines,54.06,51.74
2465,2021/5/27,Philippines,56.52,57.58
2466,2021/5/28,Philippines,65.58,61.8
2467,2021/5/29,Philippines,62.78,59.41
2468,2021/5/30,Philippines,57.69,55.79
2469,2021/5/31,Philippines,55.11,55.24
2470,2021/6/1,Philippines,51.81,52.59
2471,2021/6/2,Philippines,49.65,49.23
2472,2021/6/3,Philippines,55.55,55.18
2473,2021/6/4,Philippines,63.6,59.67
2474,2021/6/5,Philippines,63.02,59.62
2475,2021/6/6,Philippines,58.5,56.78
2476,2021/6/7,Philippines,55.01,56.29
2477,2021/6/8,Philippines,55.81,56.16
2478,2021/6/9,Philippines,54.23,55.51
2479,2021/6/10,Philippines,58.31,57.46
2480,2021/6/11,Philippines,67.57,60.81
2481,2021/6/12,Philippines,61.48,59.37
2482,2021/6/13,Philippines,59.74,59.7
2483,2021/6/14,Philippines,56.42,60.69
2484,2021/6/15,Philippines,57.8,58.58
2485,2021/6/16,Philippines,58.52,59.92
2486,2021/6/17,Philippines,61.73,63.3
2487,2021/6/18,Philippines,69.37,66.43
2488,2021/6/19,Philippines,65.83,63.82
2489,2021/6/20,Philippines,58.77,60.84
2490,2021/6/21,Philippines,54.95,57.93
2491,2021/6/22,Philippines,55.78,57.39
2492,2021/6/23,Philippines,55.23,58.86
2493,2021/6/24,Philippines,58.62,59.93
2494,2021/6/25,Philippines,66.9,63.09
2495,2021/6/26,Philippines,65.86,65.26
2496,2021/6/27,Philippines,60.99,62.72
2497,2021/6/28,Philippines,57.17,59.27
2498,2021/6/29,Philippines,60.38,62.07
2499,2021/6/30,Philippines,58.75,61.75
2500,2021/7/1,Philippines,61.48,63.22
2501,2021/7/2,Philippines,67.31,66.57
2502,2021/7/3,Philippines,62.99,64.1
2503,2021/7/4,Philippines,61.41,64.03
2504,2021/7/5,Philippines,58.39,59.89
2505,2021/7/6,Philippines,55.99,58.5
2506,2021/7/7,Philippines,58.27,60.7
2507,2021/7/8,Philippines,61.07,66.54
2508,2021/7/9,Philippines,68.62,68.42
2509,2021/7/10,Philippines,66.34,66.01
2510,2021/7/11,Philippines,61.04,68.4
2511,2021/7/12,Philippines,58.64,61.21
2512,2021/7/13,Philippines,58.28,61.43
2513,2021/7/14,Philippines,58.16,61.69
2514,2021/7/15,Philippines,62.67,68.36
2515,2021/7/16,Philippines,72.0,72.38
2516,2021/7/17,Philippines,68.39,70.76
2517,2021/7/18,Philippines,64.6,69.63
2518,2021/7/19,Philippines,61.35,66.01
2519,2021/7/20,Philippines,57.62,61.09
2520,2021/7/21,Philippines,54.49,57.67
2521,2021/7/22,Philippines,57.21,60.04
2522,2021/7/23,Philippines,57.29,58.13
2523,2021/7/24,Philippines,51.72,53.34
2524,2021/7/25,Philippines,55.45,58.07
2525,2021/7/26,Philippines,54.8,59.51
2526,2021/7/27,Philippines,55.39,57.27
2527,2021/7/28,Philippines,53.13,57.47
2528,2021/7/29,Philippines,57.11,61.32
2529,2021/7/30,Philippines,63.19,62.4
2530,2021/7/31,Philippines,56.95,55.67
2531,2021/8/1,Philippines,52.68,55.42
2532,2021/8/2,Philippines,50.51,53.23
2533,2021/8/3,Philippines,52.31,55.77
2534,2021/8/4,Philippines,52.37,53.56
2535,2021/8/5,Philippines,44.89,46.99
2536,2021/8/6,Philippines,41.03,41.93
2537,2021/8/7,Philippines,38.94,43.66
2538,2021/8/8,Philippines,40.64,42.97
2539,2021/8/9,Philippines,40.76,45.14
2540,2021/8/10,Philippines,41.04,43.93
2541,2021/8/11,Philippines,39.19,43.41
2542,2021/8/12,Philippines,40.07,43.51
2543,2021/8/13,Philippines,42.9,43.86
2544,2021/8/14,Philippines,40.07,41.97
2545,2021/8/15,Philippines,42.13,47.53
2546,2021/8/16,Philippines,40.71,43.73
2547,2021/8/17,Philippines,41.56,45.23
2548,2021/8/18,Philippines,41.67,43.21
2549,2021/8/19,Philippines,44.19,43.63
2550,2021/8/20,Philippines,47.9,49.17
2551,2021/8/21,Philippines,44.69,45.03
2552,2021/8/22,Philippines,45.32,48.46
2553,2021/8/23,Philippines,45.68,49.24
2554,2021/8/24,Philippines,46.08,50.8
2555,2021/8/25,Philippines,45.43,47.68
2556,2021/8/26,Philippines,46.71,48.31
2557,2021/8/27,Philippines,50.44,52.35
2558,2021/8/28,Philippines,50.87,48.79
2559,2021/8/29,Philippines,48.15,47.96
2560,2021/8/30,Philippines,46.87,51.06
2561,2021/8/31,Philippines,46.57,51.4
2562,2021/9/1,Philippines,45.4,48.28
2563,2021/9/2,Philippines,47.08,48.94
2564,2021/9/3,Philippines,49.46,51.76
2565,2021/9/4,Philippines,48.71,48.28
2566,2021/9/5,Philippines,47.63,50.66
2567,2021/9/6,Philippines,47.45,50.4
2568,2021/9/7,Philippines,42.83,45.92
2569,2021/9/8,Philippines,43.08,48.2
2570,2021/9/9,Philippines,47.29,51.77
2571,2021/9/10,Philippines,49.65,49.71
2572,2021/9/11,Philippines,47.56,49.2
2573,2021/9/12,Philippines,47.48,52.99
2574,2021/9/13,Philippines,46.54,48.75
2575,2021/9/14,Philippines,46.78,48.68
2576,2021/9/15,Philippines,48.04,50.17
2577,2021/9/16,Philippines,50.1,55.04
2578,2021/9/17,Philippines,56.19,58.6
2579,2021/9/18,Philippines,54.65,55.05
2580,2021/9/19,Philippines,50.99,57.78
2581,2021/9/20,Philippines,53.45,59.1
2582,2021/9/21,Philippines,58.32,70.65
2583,2021/9/22,Philippines,54.99,60.55
2584,2021/9/23,Philippines,55.96,60.18
2585,2021/9/24,Philippines,62.06,64.47
2586,2021/9/25,Philippines,60.31,62.41
2587,2021/9/26,Philippines,56.36,62.43
2588,2021/9/27,Philippines,52.51,56.76
2589,2021/9/28,Philippines,53.55,55.65
2590,2021/9/29,Philippines,51.56,56.09
2591,2021/9/30,Philippines,54.25,58.07
2592,2021/10/1,Philippines,63.05,64.41
2593,2021/10/2,Philippines,62.84,61.89
2594,2021/10/3,Philippines,57.0,60.58
2595,2021/10/4,Philippines,50.94,57.85
2596,2021/10/5,Philippines,54.5,58.77
2597,2021/10/6,Philippines,54.33,58.1
2598,2021/10/7,Philippines,57.51,60.7
2599,2021/10/8,Philippines,65.02,66.4
2600,2021/10/9,Philippines,64.61,64.42
2601,2021/10/10,Philippines,58.18,62.85
2602,2021/10/11,Philippines,53.43,59.07
2603,2021/10/12,Philippines,55.16,58.88
2604,2021/10/13,Philippines,56.42,58.98
2605,2021/10/14,Philippines,61.47,60.39
2606,2021/10/15,Philippines,75.21,71.3
2607,2021/10/16,Philippines,75.76,73.77
2608,2021/10/17,Philippines,68.48,67.98
2609,2021/10/18,Philippines,62.47,64.48
2610,2021/10/19,Philippines,62.09,63.69
2611,2021/10/20,Philippines,61.74,65.88
2612,2021/10/21,Philippines,64.06,67.23
2613,2021/10/22,Philippines,73.8,71.64
2614,2021/10/23,Philippines,72.64,71.14
2615,2021/10/24,Philippines,64.16,64.77
2616,2021/10/25,Philippines,60.75,61.79
2617,2021/10/26,Philippines,61.5,66.21
2618,2021/10/27,Philippines,61.05,65.67
2619,2021/10/28,Philippines,65.5,67.14
2620,2021/10/29,Philippines,81.61,78.12
2621,2021/10/30,Philippines,84.65,80.11
2622,2021/10/31,Philippines,73.57,71.5
2623,2021/11/1,Philippines,65.61,65.5
2624,2021/11/2,Philippines,65.72,66.62
2625,2021/11/3,Philippines,64.24,67.65
2626,2021/11/4,Philippines,67.85,70.73
2627,2021/11/5,Philippines,79.34,78.92
2628,2021/11/6,Philippines,79.54,77.92
2629,2021/11/7,Philippines,68.69,70.42
2630,2021/11/8,Philippines,62.28,64.22
2631,2021/11/9,Philippines,62.84,65.63
2632,2021/11/10,Philippines,63.33,66.08
2633,2021/11/11,Philippines,65.6,69.67
2634,2021/11/12,Philippines,79.73,77.71
2635,2021/11/13,Philippines,81.05,80.38
2636,2021/11/14,Philippines,70.37,74.88
2637,2021/11/15,Philippines,64.19,66.89
2638,2021/11/16,Philippines,64.9,67.62
2639,2021/11/17,Philippines,65.51,66.85
2640,2021/11/18,Philippines,70.0,72.13
2641,2021/11/19,Philippines,88.18,88.98
2642,2021/11/20,Philippines,88.11,92.69
2643,2021/11/21,Philippines,76.22,80.27
2644,2021/11/22,Philippines,67.25,71.44
2645,2021/11/23,Philippines,67.64,74.29
2646,2021/11/24,Philippines,70.01,74.69
2647,2021/11/25,Philippines,77.33,80.82
2648,2021/11/26,Philippines,94.37,90.81
2649,2021/11/27,Philippines,93.99,91.07
2650,2021/11/28,Philippines,81.47,84.39
2651,2021/11/29,Philippines,80.73,82.51
2652,2021/11/30,Philippines,69.02,74.83
2653,2021/12/1,Philippines,68.37,73.48
2654,2021/12/2,Philippines,71.98,76.93
2655,2021/12/3,Philippines,87.6,89.12
2656,2021/12/4,Philippines,88.57,93.42
2657,2021/12/5,Philippines,78.59,83.2
2658,2021/12/6,Philippines,70.37,77.87
2659,2021/12/7,Philippines,79.77,83.35
2660,2021/12/8,Philippines,74.11,82.28
2661,2021/12/9,Philippines,78.66,81.9
2662,2021/12/10,Philippines,98.64,98.77
2663,2021/12/11,Philippines,95.68,97.28
2664,2021/12/12,Philippines,80.7,88.08
2665,2021/12/13,Philippines,72.16,78.97
2666,2021/12/14,Philippines,74.24,78.58
2667,2021/12/15,Philippines,72.59,81.99
2668,2021/12/16,Philippines,72.82,76.35
2669,2021/12/17,Philippines,94.75,95.62
2670,2021/12/18,Philippines,96.33,98.48
2671,2021/12/19,Philippines,88.03,90.26
2672,2021/12/20,Philippines,86.87,88.93
2673,2021/12/21,Philippines,89.16,89.21
2674,2021/12/22,Philippines,92.42,90.35
2675,2021/12/23,Philippines,90.95,81.02
2676,2021/12/24,Philippines,76.06,66.62
2677,2021/12/25,Philippines,97.76,89.29
2678,2021/12/26,Philippines,108.23,97.93
2679,2021/12/27,Philippines,101.94,97.53
2680,2021/12/28,Philippines,102.62,99.23
2681,2021/12/29,Philippines,100.65,94.79
2682,2021/12/30,Philippines,74.67,76.33
2683,2021/12/31,Philippines,62.68,56.87
2684,2020/3/1,Singapore,77.65,65.92
2685,2020/3/2,Singapore,79.17,65.31
2686,2020/3/3,Singapore,79.24,65.96
2687,2020/3/4,Singapore,81.32,68.43
2688,2020/3/5,Singapore,85.11,69.33
2689,2020/3/6,Singapore,94.99,84.43
2690,2020/3/7,Singapore,81.06,75.32
2691,2020/3/8,Singapore,77.08,62.08
2692,2020/3/9,Singapore,77.37,62.11
2693,2020/3/10,Singapore,79.71,64.7
2694,2020/3/11,Singapore,78.92,63.38
2695,2020/3/12,Singapore,79.9,64.32
2696,2020/3/13,Singapore,90.07,79.65
2697,2020/3/14,Singapore,78.2,71.84
2698,2020/3/15,Singapore,75.54,61.54
2699,2020/3/16,Singapore,73.21,57.76
2700,2020/3/17,Singapore,78.27,61.79
2701,2020/3/18,Singapore,76.03,59.05
2702,2020/3/19,Singapore,76.03,60.35
2703,2020/3/20,Singapore,82.4,70.86
2704,2020/3/21,Singapore,68.64,59.69
2705,2020/3/22,Singapore,63.64,47.5
2706,2020/3/23,Singapore,65.53,45.79
2707,2020/3/24,Singapore,64.92,47.03
2708,2020/3/25,Singapore,65.26,48.46
2709,2020/3/26,Singapore,66.16,47.28
2710,2020/3/27,Singapore,69.19,54.72
2711,2020/3/28,Singapore,59.0,50.0
2712,2020/3/29,Singapore,60.63,45.79
2713,2020/3/30,Singapore,62.49,43.32
2714,2020/3/31,Singapore,63.1,47.08
2715,2020/4/1,Singapore,62.37,45.28
2716,2020/4/2,Singapore,63.77,44.38
2717,2020/4/3,Singapore,67.51,52.39
2718,2020/4/4,Singapore,60.4,52.34
2719,2020/4/5,Singapore,67.85,51.39
2720,2020/4/6,Singapore,57.88,42.6
2721,2020/4/7,Singapore,41.53,32.36
2722,2020/4/8,Singapore,38.14,30.95
2723,2020/4/9,Singapore,35.87,34.31
2724,2020/4/10,Singapore,37.66,34.88
2725,2020/4/11,Singapore,34.53,36.09
2726,2020/4/12,Singapore,37.34,32.33
2727,2020/4/13,Singapore,36.6,27.87
2728,2020/4/14,Singapore,37.98,27.23
2729,2020/4/15,Singapore,36.77,25.82
2730,2020/4/16,Singapore,38.99,28.2
2731,2020/4/17,Singapore,40.78,30.0
2732,2020/4/18,Singapore,36.59,30.72
2733,2020/4/19,Singapore,38.2,29.35
2734,2020/4/20,Singapore,36.78,27.92
2735,2020/4/21,Singapore,37.47,27.71
2736,2020/4/22,Singapore,37.36,27.53
2737,2020/4/23,Singapore,38.4,25.31
2738,2020/4/24,Singapore,37.86,25.87
2739,2020/4/25,Singapore,34.48,27.17
2740,2020/4/26,Singapore,35.94,25.06
2741,2020/4/27,Singapore,36.99,25.66
2742,2020/4/28,Singapore,37.18,26.32
2743,2020/4/29,Singapore,38.37,26.11
2744,2020/4/30,Singapore,37.49,27.22
2745,2020/5/1,Singapore,39.94,29.64
2746,2020/5/2,Singapore,36.42,29.03
2747,2020/5/3,Singapore,38.38,27.62
2748,2020/5/4,Singapore,39.6,27.35
2749,2020/5/5,Singapore,40.14,28.69
2750,2020/5/6,Singapore,38.84,28.99
2751,2020/5/7,Singapore,43.15,31.21
2752,2020/5/8,Singapore,44.61,33.3
2753,2020/5/9,Singapore,45.58,34.56
2754,2020/5/10,Singapore,42.86,29.52
2757,2020/5/13,Singapore,42.48,29.4
2758,2020/5/14,Singapore,44.11,30.3
2759,2020/5/15,Singapore,47.99,34.17
2760,2020/5/16,Singapore,42.49,31.67
2761,2020/5/17,Singapore,42.77,30.82
2762,2020/5/18,Singapore,43.19,29.73
2763,2020/5/19,Singapore,43.42,29.48
2764,2020/5/20,Singapore,43.87,30.41
2765,2020/5/21,Singapore,45.83,30.78
2766,2020/5/22,Singapore,48.89,34.0
2767,2020/5/23,Singapore,44.45,34.8
2768,2020/5/24,Singapore,38.78,32.95
2769,2020/5/25,Singapore,42.79,32.12
2770,2020/5/26,Singapore,44.17,31.78
2771,2020/5/27,Singapore,45.21,31.51
2772,2020/5/28,Singapore,45.56,32.59
2773,2020/5/29,Singapore,49.49,37.16
2774,2020/5/30,Singapore,45.17,35.96
2775,2020/5/31,Singapore,45.34,33.08
2776,2020/6/1,Singapore,51.92,35.09
2777,2020/6/2,Singapore,54.1,38.2
2778,2020/6/3,Singapore,53.74,36.26
2779,2020/6/4,Singapore,54.98,34.55
2780,2020/6/5,Singapore,57.58,40.96
2781,2020/6/6,Singapore,51.94,40.11
2782,2020/6/7,Singapore,54.92,37.33
2783,2020/6/8,Singapore,53.76,36.38
2784,2020/6/9,Singapore,55.23,37.92
2785,2020/6/10,Singapore,53.21,35.17
2786,2020/6/11,Singapore,56.84,37.47
2787,2020/6/12,Singapore,57.34,38.92
2788,2020/6/13,Singapore,53.97,41.82
2789,2020/6/14,Singapore,55.11,38.11
2790,2020/6/15,Singapore,54.26,36.08
2791,2020/6/16,Singapore,54.56,34.89
2792,2020/6/17,Singapore,56.49,36.45
2793,2020/6/18,Singapore,66.63,42.48
2794,2020/6/19,Singapore,77.51,53.0
2795,2020/6/20,Singapore,72.72,50.34
2796,2020/6/21,Singapore,70.04,46.85
2797,2020/6/22,Singapore,70.19,45.95
2798,2020/6/23,Singapore,72.21,49.16
2799,2020/6/24,Singapore,73.01,50.26
2800,2020/6/25,Singapore,77.58,55.62
2801,2020/6/26,Singapore,87.62,66.61
2802,2020/6/27,Singapore,78.11,61.16
2803,2020/6/28,Singapore,76.1,54.31
2804,2020/6/29,Singapore,75.52,52.68
2805,2020/6/30,Singapore,78.87,57.82
2806,2020/7/1,Singapore,76.81,58.18
2807,2020/7/2,Singapore,81.69,59.03
2808,2020/7/3,Singapore,91.9,73.26
2809,2020/7/4,Singapore,81.39,67.0
2810,2020/7/5,Singapore,75.71,57.5
2811,2020/7/6,Singapore,76.27,54.85
2812,2020/7/7,Singapore,77.74,54.35
2813,2020/7/8,Singapore,80.61,56.01
2814,2020/7/9,Singapore,83.33,77.25
2815,2020/7/10,Singapore,92.81,75.35
2816,2020/7/11,Singapore,78.62,65.29
2817,2020/7/12,Singapore,75.14,52.35
2818,2020/7/13,Singapore,75.03,51.25
2819,2020/7/14,Singapore,79.15,54.28
2820,2020/7/15,Singapore,81.71,56.59
2821,2020/7/16,Singapore,83.6,57.99
2822,2020/7/17,Singapore,97.21,74.86
2823,2020/7/18,Singapore,86.57,70.1
2824,2020/7/19,Singapore,83.32,61.15
2825,2020/7/20,Singapore,83.01,60.03
2826,2020/7/21,Singapore,82.05,59.74
2827,2020/7/22,Singapore,83.89,60.13
2828,2020/7/23,Singapore,88.36,65.23
2829,2020/7/24,Singapore,97.74,75.7
2830,2020/7/25,Singapore,85.88,68.53
2831,2020/7/26,Singapore,79.06,53.88
2832,2020/7/27,Singapore,80.44,54.35
2833,2020/7/28,Singapore,83.73,56.43
2834,2020/7/29,Singapore,89.99,62.29
2835,2020/7/30,Singapore,94.64,77.08
2836,2020/7/31,Singapore,98.35,79.66
2837,2020/8/1,Singapore,90.48,74.76
2838,2020/8/2,Singapore,83.87,61.46
2839,2020/8/3,Singapore,83.08,57.39
2840,2020/8/4,Singapore,85.1,58.07
2841,2020/8/5,Singapore,86.43,61.55
2842,2020/8/6,Singapore,93.23,66.48
2843,2020/8/7,Singapore,106.03,83.11
2844,2020/8/8,Singapore,93.81,77.58
2845,2020/8/9,Singapore,87.01,71.73
2846,2020/8/10,Singapore,85.87,60.96
2847,2020/8/11,Singapore,86.82,58.84
2848,2020/8/12,Singapore,88.87,59.52
2849,2020/8/13,Singapore,90.35,59.35
2850,2020/8/14,Singapore,102.84,79.82
2851,2020/8/15,Singapore,90.44,75.51
2852,2020/8/16,Singapore,85.5,60.35
2853,2020/8/17,Singapore,82.94,54.8
2854,2020/8/18,Singapore,85.68,57.74
2855,2020/8/19,Singapore,83.17,57.92
2856,2020/8/20,Singapore,91.31,61.53
2857,2020/8/21,Singapore,102.51,80.92
2858,2020/8/22,Singapore,86.7,67.89
2859,2020/8/23,Singapore,80.89,58.54
2860,2020/8/24,Singapore,81.87,57.42
2861,2020/8/25,Singapore,83.93,59.43
2862,2020/8/26,Singapore,85.36,60.45
2863,2020/8/27,Singapore,90.69,65.1
2864,2020/8/28,Singapore,105.63,83.01
2865,2020/8/29,Singapore,91.11,75.26
2866,2020/8/30,Singapore,85.33,62.11
2867,2020/8/31,Singapore,82.83,58.44
2868,2020/9/1,Singapore,83.7,58.6
2869,2020/9/2,Singapore,87.09,60.49
2870,2020/9/3,Singapore,92.59,68.32
2871,2020/9/4,Singapore,98.11,74.97
2872,2020/9/5,Singapore,88.12,74.91
2873,2020/9/6,Singapore,81.05,61.61
2874,2020/9/7,Singapore,81.85,61.14
2875,2020/9/8,Singapore,80.65,59.89
2876,2020/9/9,Singapore,83.39,62.4
2877,2020/9/10,Singapore,87.51,64.88
2878,2020/9/11,Singapore,95.52,77.65
2879,2020/9/12,Singapore,80.06,67.49
2880,2020/9/13,Singapore,75.07,54.1
2881,2020/9/14,Singapore,75.67,55.13
2882,2020/9/15,Singapore,78.99,57.02
2883,2020/9/16,Singapore,81.52,59.34
2884,2020/9/17,Singapore,89.46,70.07
2885,2020/9/18,Singapore,98.62,84.81
2886,2020/9/19,Singapore,86.28,77.95
2887,2020/9/20,Singapore,79.15,63.87
2888,2020/9/21,Singapore,75.44,57.49
2889,2020/9/22,Singapore,78.56,61.96
2890,2020/9/23,Singapore,81.65,62.66
2891,2020/9/24,Singapore,86.38,67.05
2892,2020/9/25,Singapore,98.19,85.84
2893,2020/9/26,Singapore,84.07,78.47
2894,2020/9/27,Singapore,77.4,63.57
2895,2020/9/28,Singapore,76.6,58.76
2896,2020/9/29,Singapore,78.08,60.48
2897,2020/9/30,Singapore,80.18,61.84
2898,2020/10/1,Singapore,82.37,65.68
2899,2020/10/2,Singapore,93.21,82.79
2900,2020/10/3,Singapore,82.11,79.71
2901,2020/10/4,Singapore,74.05,62.4
2902,2020/10/5,Singapore,73.73,57.82
2903,2020/10/6,Singapore,76.88,61.43
2904,2020/10/7,Singapore,77.96,60.05
2905,2020/10/8,Singapore,83.41,67.83
2906,2020/10/9,Singapore,94.56,85.58
2907,2020/10/10,Singapore,81.69,81.26
2908,2020/10/11,Singapore,76.3,67.04
2909,2020/10/12,Singapore,74.63,60.55
2910,2020/10/13,Singapore,75.59,60.97
2911,2020/10/14,Singapore,80.76,65.1
2912,2020/10/15,Singapore,82.99,67.85
2913,2020/10/16,Singapore,94.33,87.19
2914,2020/10/17,Singapore,82.39,81.54
2915,2020/10/18,Singapore,76.66,64.99
2916,2020/10/19,Singapore,75.33,60.24
2917,2020/10/20,Singapore,75.89,59.73
2918,2020/10/21,Singapore,77.25,61.42
2919,2020/10/22,Singapore,80.54,64.25
2920,2020/10/23,Singapore,92.75,84.36
2921,2020/10/24,Singapore,79.59,79.74
2922,2020/10/25,Singapore,75.28,62.58
2923,2020/10/26,Singapore,72.81,57.19
2924,2020/10/27,Singapore,75.42,58.55
2925,2020/10/28,Singapore,74.46,59.29
2926,2020/10/29,Singapore,81.54,65.78
2927,2020/10/30,Singapore,95.36,87.38
2928,2020/10/31,Singapore,80.99,79.4
2929,2020/11/1,Singapore,74.52,64.07
2930,2020/11/2,Singapore,71.97,57.01
2931,2020/11/3,Singapore,74.25,58.63
2932,2020/11/4,Singapore,74.09,61.9
2933,2020/11/5,Singapore,79.47,66.87
2934,2020/11/6,Singapore,90.03,81.87
2935,2020/11/7,Singapore,77.67,77.44
2936,2020/11/8,Singapore,71.84,63.69
2937,2020/11/9,Singapore,72.41,58.79
2938,2020/11/10,Singapore,73.51,61.43
2939,2020/11/11,Singapore,76.38,65.97
2940,2020/11/12,Singapore,84.6,73.67
2941,2020/11/13,Singapore,91.42,90.44
2942,2020/11/14,Singapore,78.96,82.26
2943,2020/11/15,Singapore,74.94,67.93
2944,2020/11/16,Singapore,74.81,65.29
2945,2020/11/17,Singapore,75.21,63.83
2946,2020/11/18,Singapore,77.07,65.35
2947,2020/11/19,Singapore,83.01,68.6
2948,2020/11/20,Singapore,92.6,88.98
2949,2020/11/21,Singapore,79.62,76.16
2950,2020/11/22,Singapore,72.78,61.66
2951,2020/11/23,Singapore,75.44,61.43
2952,2020/11/24,Singapore,77.64,67.3
2953,2020/11/25,Singapore,80.45,67.66
2954,2020/11/26,Singapore,85.39,74.11
2955,2020/11/27,Singapore,94.48,91.46
2956,2020/11/28,Singapore,83.27,86.63
2957,2020/11/29,Singapore,79.03,72.7
2958,2020/11/30,Singapore,78.29,70.5
2959,2020/12/1,Singapore,79.28,71.54
2960,2020/12/2,Singapore,81.55,71.31
2961,2020/12/3,Singapore,85.95,74.88
2962,2020/12/4,Singapore,96.91,94.59
2963,2020/12/5,Singapore,85.19,90.85
2964,2020/12/6,Singapore,80.86,75.71
2965,2020/12/7,Singapore,82.03,73.84
2966,2020/12/8,Singapore,83.45,75.59
2967,2020/12/9,Singapore,85.68,76.35
2968,2020/12/10,Singapore,89.94,80.48
2969,2020/12/11,Singapore,101.18,99.28
2970,2020/12/12,Singapore,84.98,86.61
2971,2020/12/13,Singapore,83.69,76.13
2972,2020/12/14,Singapore,86.3,77.76
2973,2020/12/15,Singapore,88.08,77.09
2974,2020/12/16,Singapore,90.46,81.6
2975,2020/12/17,Singapore,96.87,86.59
2976,2020/12/18,Singapore,104.05,102.98
2977,2020/12/19,Singapore,90.17,95.47
2978,2020/12/20,Singapore,89.91,86.18
2979,2020/12/21,Singapore,95.64,91.52
2980,2020/12/22,Singapore,101.82,96.16
2981,2020/12/23,Singapore,100.46,93.91
2982,2020/12/24,Singapore,80.08,82.12
2983,2020/12/25,Singapore,84.15,87.42
2984,2020/12/26,Singapore,80.39,83.43
2985,2020/12/27,Singapore,88.04,85.93
2986,2020/12/28,Singapore,95.23,93.27
2987,2020/12/29,Singapore,98.59,95.99
2988,2020/12/30,Singapore,98.01,97.39
2989,2020/12/31,Singapore,80.5,86.74
2990,2021/1/1,Singapore,73.23,62.75
2991,2021/1/2,Singapore,72.9,73.94
2992,2021/1/3,Singapore,77.26,75.48
2993,2021/1/4,Singapore,78.59,72.23
2994,2021/1/5,Singapore,79.23,71.85
2995,2021/1/6,Singapore,79.4,71.47
2996,2021/1/7,Singapore,82.74,73.55
2997,2021/1/8,Singapore,93.58,90.89
2998,2021/1/9,Singapore,74.69,70.64
2999,2021/1/10,Singapore,75.16,63.71
3000,2021/1/11,Singapore,78.49,64.79
3001,2021/1/12,Singapore,79.29,65.44
3002,2021/1/13,Singapore,78.24,67.9
3003,2021/1/14,Singapore,81.79,70.8
3004,2021/1/15,Singapore,97.25,97.19
3005,2021/1/16,Singapore,84.3,91.78
3006,2021/1/17,Singapore,78.74,70.48
3007,2021/1/18,Singapore,76.27,65.34
3008,2021/1/19,Singapore,77.94,67.48
